census_tract_id,census_tract_label,total_crimes,crime_vehicle___stolen,crime_battery___simple_ass,crime_burglary_from_vehicl,crime_theft_of_identity,crime_vandalism___felony_(,crime_burglary,crime_theft_plain___petty_,crime_assault_with_deadly_,crime_intimate_partner___s,crime_theft_from_motor_veh
128802.0,1288.02,1164,131.0,56.0,121.0,109.0,59.0,91.0,60.0,20.0,55.0,76.0
128910.0,1289.1,773,91.0,34.0,72.0,53.0,39.0,112.0,32.0,12.0,31.0,49.0
131021.0,1310.21,777,94.0,61.0,41.0,81.0,40.0,19.0,28.0,47.0,75.0,39.0
131022.0,1310.22,393,69.0,26.0,21.0,22.0,23.0,10.0,15.0,29.0,26.0,18.0
131023.0,1310.23,628,51.0,31.0,36.0,48.0,54.0,47.0,29.0,42.0,38.0,28.0
131024.0,1310.24,743,82.0,60.0,47.0,59.0,39.0,43.0,30.0,33.0,59.0,27.0
131100.0,1311.0,373,46.0,15.0,22.0,38.0,13.0,20.0,20.0,14.0,18.0,21.0
131200.0,1312.0,518,61.0,36.0,36.0,45.0,29.0,38.0,22.0,16.0,17.0,34.0
131300.0,1313.0,677,96.0,46.0,30.0,56.0,31.0,52.0,21.0,21.0,60.0,46.0
131400.0,1314.0,696,77.0,52.0,45.0,76.0,36.0,33.0,33.0,42.0,50.0,33.0
131600.0,1316.0,1214,124.0,106.0,40.0,98.0,80.0,82.0,50.0,78.0,75.0,40.0
131701.0,1317.01,429,53.0,23.0,32.0,46.0,19.0,33.0,17.0,9.0,22.0,27.0
131702.0,1317.02,906,119.0,79.0,39.0,115.0,42.0,38.0,21.0,39.0,74.0,37.0
131801.0,1318.01,1061,91.0,77.0,30.0,63.0,82.0,43.0,43.0,53.0,43.0,33.0
131802.0,1318.02,755,84.0,37.0,31.0,70.0,52.0,46.0,38.0,19.0,35.0,39.0
131900.0,1319.0,1061,104.0,64.0,52.0,75.0,80.0,89.0,53.0,39.0,50.0,61.0
132001.0,1320.01,577,71.0,38.0,26.0,52.0,34.0,44.0,25.0,16.0,20.0,42.0
132002.0,1320.02,420,48.0,36.0,25.0,26.0,21.0,14.0,26.0,19.0,17.0,19.0
132101.0,1321.01,566,88.0,19.0,31.0,45.0,42.0,23.0,27.0,22.0,38.0,39.0
132102.0,1321.02,938,128.0,80.0,70.0,72.0,59.0,57.0,35.0,33.0,45.0,54.0
132301.0,1323.01,958,124.0,69.0,54.0,64.0,66.0,56.0,40.0,41.0,62.0,43.0
132302.0,1323.02,571,66.0,40.0,21.0,44.0,52.0,27.0,24.0,35.0,29.0,28.0
132501.0,1325.01,520,82.0,35.0,32.0,47.0,30.0,13.0,15.0,21.0,40.0,31.0
132502.0,1325.02,814,75.0,85.0,30.0,70.0,60.0,27.0,38.0,49.0,51.0,30.0
132700.0,1327.0,993,121.0,74.0,45.0,49.0,61.0,71.0,41.0,58.0,61.0,34.0
132900.0,1329.0,831,87.0,53.0,28.0,72.0,64.0,60.0,42.0,38.0,37.0,27.0
133000.0,1330.0,790,71.0,57.0,37.0,62.0,35.0,57.0,39.0,19.0,39.0,37.0
133101.0,1331.01,477,49.0,26.0,31.0,26.0,22.0,29.0,28.0,23.0,23.0,27.0
133102.0,1331.02,635,65.0,60.0,34.0,58.0,48.0,28.0,27.0,39.0,41.0,22.0
134001.0,1340.01,784,81.0,77.0,24.0,62.0,54.0,59.0,29.0,49.0,42.0,28.0
134002.0,1340.02,571,63.0,45.0,18.0,54.0,32.0,49.0,21.0,23.0,58.0,24.0
134101.0,1341.01,622,89.0,48.0,25.0,53.0,31.0,32.0,38.0,35.0,32.0,40.0
134103.0,1341.03,409,49.0,19.0,27.0,54.0,16.0,29.0,14.0,16.0,18.0,20.0
134104.0,1341.04,705,57.0,79.0,42.0,71.0,36.0,43.0,26.0,30.0,48.0,23.0
134201.0,1342.01,777,78.0,67.0,36.0,61.0,41.0,78.0,32.0,54.0,37.0,28.0
134302.0,1343.02,376,22.0,17.0,17.0,48.0,15.0,46.0,12.0,19.0,23.0,10.0
134303.0,1343.03,1020,95.0,81.0,42.0,61.0,83.0,97.0,55.0,60.0,38.0,33.0
134304.0,1343.04,731,50.0,53.0,24.0,51.0,44.0,48.0,32.0,35.0,31.0,27.0
134305.0,1343.05,464,38.0,72.0,9.0,47.0,26.0,20.0,14.0,31.0,28.0,19.0
134306.0,1343.06,508,62.0,43.0,25.0,58.0,29.0,27.0,16.0,23.0,45.0,29.0
134421.0,1344.21,225,8.0,18.0,8.0,34.0,15.0,32.0,6.0,3.0,12.0,9.0
134422.0,1344.22,518,27.0,51.0,28.0,48.0,31.0,47.0,24.0,17.0,27.0,27.0
134423.0,1344.23,220,18.0,11.0,20.0,37.0,11.0,16.0,15.0,0.0,11.0,11.0
134424.0,1344.24,221,14.0,12.0,9.0,40.0,12.0,21.0,5.0,4.0,11.0,6.0
134520.0,1345.2,2154,176.0,136.0,91.0,122.0,118.0,166.0,65.0,103.0,96.0,79.0
134521.0,1345.21,533,58.0,53.0,17.0,33.0,44.0,38.0,8.0,46.0,41.0,23.0
134522.0,1345.22,619,60.0,35.0,23.0,64.0,48.0,42.0,25.0,36.0,38.0,31.0
134710.0,1347.1,696,90.0,54.0,24.0,74.0,42.0,33.0,24.0,43.0,54.0,26.0
134720.0,1347.2,1107,145.0,89.0,65.0,108.0,56.0,71.0,54.0,43.0,71.0,57.0
134801.0,1348.01,490,64.0,24.0,18.0,36.0,20.0,45.0,22.0,23.0,25.0,29.0
134802.0,1348.02,407,66.0,14.0,22.0,30.0,19.0,41.0,20.0,9.0,17.0,27.0
134901.0,1349.01,627,63.0,45.0,29.0,48.0,21.0,60.0,28.0,23.0,25.0,31.0
134904.0,1349.04,1080,112.0,88.0,51.0,68.0,51.0,83.0,40.0,53.0,69.0,60.0
134905.0,1349.05,1421,138.0,55.0,150.0,130.0,55.0,160.0,88.0,20.0,79.0,82.0
134906.0,1349.06,393,39.0,11.0,41.0,45.0,26.0,34.0,23.0,14.0,34.0,24.0
134907.0,1349.07,1004,120.0,35.0,104.0,89.0,61.0,106.0,70.0,24.0,90.0,50.0
135102.0,1351.02,492,38.0,47.0,18.0,56.0,26.0,45.0,25.0,15.0,20.0,19.0
135111.0,1351.11,2513,135.0,149.0,164.0,97.0,119.0,70.0,141.0,86.0,56.0,75.0
135113.0,1351.13,885,72.0,44.0,104.0,74.0,58.0,76.0,58.0,22.0,47.0,48.0
135115.0,1351.15,712,58.0,40.0,59.0,37.0,43.0,31.0,55.0,15.0,30.0,33.0
135116.0,1351.16,2105,71.0,101.0,156.0,55.0,81.0,67.0,117.0,41.0,16.0,53.0
135201.0,1352.01,1800,57.0,93.0,62.0,55.0,66.0,50.0,166.0,41.0,24.0,53.0
135202.0,1352.02,427,31.0,18.0,11.0,42.0,19.0,33.0,24.0,5.0,18.0,16.0
135204.0,1352.04,573,52.0,42.0,21.0,64.0,36.0,51.0,37.0,21.0,22.0,20.0
135205.0,1352.05,122,9.0,3.0,9.0,25.0,8.0,20.0,6.0,2.0,4.0,4.0
137000.0,1370.0,677,48.0,45.0,38.0,67.0,38.0,95.0,39.0,30.0,20.0,28.0
137103.0,1371.03,699,61.0,28.0,82.0,87.0,50.0,54.0,42.0,10.0,32.0,32.0
137104.0,1371.04,731,57.0,52.0,46.0,60.0,38.0,85.0,39.0,16.0,30.0,37.0
137202.0,1372.02,553,50.0,41.0,39.0,52.0,39.0,43.0,37.0,29.0,34.0,24.0
137203.0,1372.03,796,53.0,47.0,58.0,73.0,52.0,84.0,52.0,29.0,48.0,39.0
137301.0,1373.01,233,26.0,16.0,8.0,37.0,10.0,28.0,18.0,2.0,9.0,10.0
137302.0,1373.02,395,38.0,23.0,13.0,44.0,21.0,61.0,14.0,13.0,11.0,18.0
137401.0,1374.01,777,45.0,35.0,56.0,73.0,45.0,111.0,57.0,25.0,22.0,36.0
137402.0,1374.02,741,55.0,44.0,79.0,77.0,37.0,86.0,40.0,17.0,24.0,36.0
137501.0,1375.01,2010,120.0,150.0,147.0,126.0,91.0,158.0,110.0,63.0,65.0,67.0
137502.0,1375.02,1480,130.0,130.0,114.0,86.0,70.0,139.0,112.0,61.0,51.0,63.0
137504.0,1375.04,195,17.0,7.0,16.0,24.0,1.0,44.0,5.0,2.0,8.0,8.0
138000.0,1380.0,531,34.0,23.0,57.0,64.0,23.0,54.0,25.0,11.0,23.0,22.0
139001.0,1390.01,918,109.0,35.0,96.0,65.0,43.0,69.0,46.0,35.0,60.0,76.0
139200.0,1392.0,1079,147.0,51.0,81.0,110.0,53.0,63.0,71.0,21.0,44.0,71.0
139301.0,1393.01,850,88.0,40.0,49.0,84.0,45.0,102.0,33.0,32.0,43.0,51.0
139302.0,1393.02,891,94.0,72.0,50.0,99.0,53.0,23.0,49.0,32.0,59.0,53.0
139303.0,1393.03,772,67.0,61.0,43.0,82.0,42.0,27.0,53.0,39.0,65.0,49.0
139401.0,1394.01,1538,63.0,122.0,101.0,111.0,111.0,150.0,82.0,66.0,42.0,49.0
139402.0,1394.02,908,65.0,48.0,54.0,69.0,53.0,216.0,36.0,27.0,22.0,17.0
139502.0,1395.02,782,62.0,67.0,66.0,49.0,46.0,111.0,43.0,18.0,21.0,47.0
139504.0,1395.04,771,91.0,41.0,90.0,81.0,31.0,17.0,40.0,19.0,43.0,67.0
139505.0,1395.05,459,38.0,46.0,36.0,38.0,31.0,49.0,29.0,12.0,15.0,25.0
139506.0,1395.06,512,56.0,39.0,56.0,49.0,30.0,11.0,29.0,12.0,28.0,37.0
139600.0,1396.0,1652,88.0,100.0,143.0,128.0,108.0,187.0,62.0,57.0,38.0,74.0
139701.0,1397.01,1341,93.0,73.0,101.0,88.0,70.0,226.0,77.0,33.0,21.0,47.0
139703.0,1397.03,366,11.0,6.0,16.0,48.0,10.0,131.0,11.0,10.0,6.0,12.0
139704.0,1397.04,403,13.0,9.0,33.0,44.0,7.0,106.0,9.0,9.0,21.0,9.0
139705.0,1397.05,390,20.0,10.0,25.0,38.0,12.0,116.0,17.0,5.0,12.0,16.0
139801.0,1398.01,375,20.0,16.0,16.0,45.0,9.0,94.0,18.0,7.0,15.0,17.0
139802.0,1398.02,424,16.0,13.0,30.0,46.0,13.0,136.0,21.0,5.0,5.0,10.0
141101.0,1411.01,842,88.0,55.0,63.0,61.0,78.0,95.0,49.0,20.0,19.0,56.0
141102.0,1411.02,588,53.0,38.0,53.0,46.0,39.0,96.0,27.0,16.0,7.0,36.0
141201.0,1412.01,1237,105.0,63.0,116.0,84.0,85.0,178.0,55.0,35.0,45.0,70.0
141202.0,1412.02,763,61.0,43.0,65.0,58.0,69.0,86.0,46.0,22.0,21.0,38.0
141303.0,1413.03,560,52.0,22.0,56.0,68.0,39.0,33.0,44.0,13.0,29.0,52.0
141304.0,1413.04,933,56.0,71.0,83.0,69.0,66.0,87.0,50.0,25.0,21.0,47.0
141305.0,1413.05,1027,99.0,53.0,103.0,71.0,80.0,98.0,73.0,27.0,28.0,49.0
141306.0,1413.06,691,55.0,36.0,84.0,54.0,43.0,90.0,36.0,20.0,21.0,43.0
141400.0,1414.0,1141,59.0,52.0,68.0,80.0,63.0,181.0,56.0,32.0,39.0,61.0
141500.0,1415.0,358,15.0,8.0,12.0,40.0,13.0,107.0,23.0,8.0,4.0,14.0
141600.0,1416.0,488,31.0,15.0,50.0,67.0,18.0,96.0,27.0,7.0,11.0,28.0
141700.0,1417.0,393,36.0,17.0,24.0,38.0,12.0,71.0,35.0,14.0,8.0,17.0
143101.0,1431.01,467,51.0,26.0,45.0,36.0,31.0,61.0,18.0,17.0,6.0,15.0
143102.0,1431.02,649,53.0,45.0,64.0,40.0,59.0,57.0,33.0,24.0,22.0,36.0
143200.0,1432.0,947,100.0,46.0,105.0,74.0,70.0,81.0,38.0,22.0,41.0,71.0
143301.0,1433.01,508,72.0,15.0,63.0,40.0,14.0,30.0,24.0,4.0,23.0,74.0
143302.0,1433.02,662,65.0,36.0,49.0,54.0,32.0,84.0,36.0,11.0,19.0,40.0
143401.0,1434.01,917,98.0,25.0,122.0,69.0,48.0,99.0,50.0,10.0,23.0,71.0
143402.0,1434.02,525,47.0,19.0,39.0,34.0,22.0,64.0,49.0,16.0,14.0,28.0
143500.0,1435.0,697,56.0,22.0,98.0,49.0,29.0,101.0,40.0,9.0,8.0,57.0
143602.0,1436.02,1175,83.0,69.0,98.0,63.0,89.0,118.0,72.0,16.0,32.0,64.0
143603.0,1436.03,330,30.0,14.0,36.0,23.0,21.0,26.0,18.0,9.0,14.0,31.0
143605.0,1436.05,663,63.0,40.0,67.0,41.0,34.0,34.0,49.0,24.0,54.0,42.0
143606.0,1436.06,1116,67.0,71.0,77.0,48.0,76.0,48.0,88.0,46.0,29.0,48.0
143700.0,1437.0,1214,77.0,55.0,113.0,75.0,106.0,169.0,72.0,45.0,35.0,78.0
143801.0,1438.01,482,29.0,14.0,63.0,36.0,19.0,68.0,36.0,12.0,14.0,27.0
143802.0,1438.02,614,48.0,19.0,64.0,38.0,34.0,114.0,41.0,17.0,16.0,36.0
143901.0,1439.01,1692,72.0,115.0,177.0,76.0,119.0,237.0,122.0,46.0,26.0,65.0
143902.0,1439.02,537,43.0,21.0,69.0,45.0,32.0,87.0,32.0,16.0,8.0,34.0
181000.0,1810.0,985,101.0,44.0,102.0,50.0,58.0,97.0,80.0,30.0,20.0,59.0
181300.0,1813.0,686,76.0,27.0,31.0,31.0,31.0,37.0,77.0,14.0,10.0,33.0
181400.0,1814.0,739,78.0,42.0,26.0,60.0,60.0,64.0,55.0,32.0,23.0,29.0
181500.0,1815.0,434,52.0,23.0,20.0,28.0,23.0,29.0,31.0,14.0,9.0,24.0
181600.0,1816.0,360,36.0,27.0,10.0,30.0,24.0,14.0,18.0,8.0,13.0,19.0
183101.0,1831.01,847,96.0,27.0,19.0,39.0,35.0,35.0,55.0,26.0,24.0,32.0
183103.0,1831.03,413,76.0,16.0,27.0,24.0,20.0,13.0,28.0,9.0,24.0,25.0
183104.0,1831.04,281,59.0,8.0,14.0,28.0,11.0,11.0,16.0,9.0,15.0,21.0
183220.0,1832.2,511,66.0,35.0,20.0,35.0,39.0,20.0,26.0,21.0,22.0,18.0
183221.0,1832.21,350,54.0,23.0,11.0,29.0,16.0,13.0,14.0,15.0,20.0,11.0
183222.0,1832.22,269,30.0,18.0,6.0,37.0,22.0,18.0,7.0,12.0,14.0,14.0
183300.0,1833.0,471,73.0,28.0,5.0,41.0,40.0,9.0,26.0,30.0,24.0,20.0
183401.0,1834.01,290,48.0,13.0,8.0,21.0,18.0,20.0,8.0,9.0,19.0,13.0
183402.0,1834.02,313,56.0,14.0,9.0,18.0,20.0,17.0,16.0,8.0,10.0,12.0
183510.0,1835.1,267,33.0,24.0,11.0,19.0,17.0,7.0,7.0,16.0,8.0,11.0
183520.0,1835.2,414,75.0,27.0,7.0,28.0,42.0,15.0,12.0,19.0,20.0,24.0
183610.0,1836.1,549,60.0,65.0,20.0,29.0,38.0,19.0,23.0,49.0,22.0,23.0
183620.0,1836.2,513,85.0,27.0,24.0,32.0,37.0,14.0,22.0,24.0,20.0,24.0
183701.0,1837.01,548,89.0,36.0,30.0,34.0,39.0,19.0,31.0,28.0,28.0,31.0
183702.0,1837.02,453,88.0,17.0,44.0,29.0,27.0,20.0,32.0,8.0,9.0,37.0
183810.0,1838.1,931,144.0,84.0,27.0,64.0,47.0,35.0,54.0,49.0,42.0,29.0
183820.0,1838.2,295,58.0,16.0,8.0,24.0,13.0,4.0,11.0,16.0,29.0,14.0
185101.0,1851.01,729,107.0,73.0,21.0,29.0,47.0,18.0,44.0,25.0,33.0,31.0
185102.0,1851.02,287,54.0,5.0,20.0,29.0,17.0,18.0,13.0,2.0,10.0,14.0
185202.0,1852.02,526,83.0,27.0,30.0,30.0,43.0,27.0,28.0,29.0,18.0,35.0
185203.0,1852.03,352,65.0,35.0,8.0,24.0,24.0,7.0,24.0,23.0,8.0,19.0
185204.0,1852.04,192,32.0,5.0,11.0,18.0,8.0,9.0,16.0,4.0,7.0,11.0
185310.0,1853.1,331,48.0,29.0,3.0,17.0,25.0,11.0,15.0,28.0,16.0,16.0
185320.0,1853.2,926,164.0,81.0,42.0,14.0,47.0,19.0,66.0,57.0,27.0,27.0
186100.0,1861.0,495,97.0,24.0,22.0,36.0,28.0,28.0,25.0,13.0,17.0,39.0
186201.0,1862.01,491,50.0,42.0,23.0,34.0,22.0,32.0,39.0,15.0,25.0,23.0
186202.0,1862.02,451,49.0,30.0,9.0,20.0,29.0,29.0,44.0,11.0,7.0,19.0
186203.0,1862.03,213,27.0,12.0,8.0,30.0,15.0,9.0,16.0,3.0,9.0,12.0
186301.0,1863.01,220,31.0,7.0,7.0,21.0,19.0,4.0,5.0,19.0,12.0,11.0
186302.0,1863.02,744,104.0,32.0,31.0,65.0,52.0,49.0,44.0,27.0,34.0,41.0
186401.0,1864.01,904,85.0,64.0,18.0,57.0,83.0,39.0,51.0,44.0,62.0,28.0
186403.0,1864.03,374,65.0,22.0,9.0,20.0,24.0,18.0,18.0,30.0,13.0,17.0
186404.0,1864.04,386,61.0,25.0,10.0,36.0,27.0,16.0,20.0,18.0,21.0,16.0
187101.0,1871.01,387,39.0,24.0,20.0,30.0,24.0,27.0,25.0,17.0,13.0,19.0
187102.0,1871.02,1144,173.0,96.0,36.0,61.0,58.0,131.0,67.0,41.0,39.0,48.0
187200.0,1872.0,426,66.0,17.0,57.0,44.0,15.0,30.0,20.0,14.0,16.0,21.0
187300.0,1873.0,944,115.0,34.0,87.0,68.0,58.0,66.0,87.0,23.0,13.0,43.0
188100.0,1881.0,773,85.0,29.0,41.0,50.0,49.0,54.0,69.0,20.0,17.0,47.0
188201.0,1882.01,889,110.0,31.0,72.0,64.0,79.0,45.0,74.0,15.0,30.0,71.0
188202.0,1882.02,350,41.0,9.0,41.0,22.0,21.0,42.0,28.0,2.0,12.0,28.0
188300.0,1883.0,764,64.0,35.0,38.0,36.0,57.0,62.0,57.0,11.0,13.0,42.0
189101.0,1891.01,461,40.0,18.0,70.0,23.0,40.0,68.0,29.0,11.0,9.0,13.0
189102.0,1891.02,689,76.0,21.0,65.0,64.0,51.0,46.0,54.0,9.0,17.0,37.0
189201.0,1892.01,797,88.0,46.0,77.0,54.0,58.0,64.0,58.0,36.0,15.0,51.0
189202.0,1892.02,523,61.0,10.0,63.0,29.0,29.0,73.0,32.0,5.0,13.0,28.0
189300.0,1893.0,762,112.0,30.0,93.0,43.0,31.0,65.0,46.0,23.0,12.0,43.0
189400.0,1894.0,561,43.0,20.0,94.0,64.0,35.0,35.0,40.0,5.0,12.0,31.0
189501.0,1895.01,455,52.0,39.0,31.0,28.0,31.0,25.0,33.0,16.0,9.0,19.0
189502.0,1895.02,360,49.0,13.0,39.0,29.0,25.0,16.0,28.0,11.0,13.0,17.0
189600.0,1896.0,847,89.0,28.0,107.0,50.0,75.0,66.0,48.0,20.0,37.0,47.0
189702.0,1897.02,1010,76.0,90.0,84.0,47.0,62.0,50.0,88.0,35.0,40.0,41.0
189703.0,1897.03,811,72.0,30.0,172.0,52.0,48.0,43.0,40.0,20.0,40.0,48.0
189704.0,1897.04,424,38.0,15.0,84.0,25.0,28.0,26.0,28.0,8.0,16.0,27.0
189801.0,1898.01,811,51.0,49.0,61.0,58.0,54.0,51.0,98.0,26.0,24.0,27.0
189802.0,1898.02,423,25.0,42.0,39.0,25.0,38.0,30.0,31.0,15.0,15.0,16.0
189903.0,1899.03,125,13.0,6.0,19.0,9.0,9.0,8.0,6.0,0.0,5.0,5.0
189904.0,1899.04,1096,94.0,64.0,129.0,86.0,77.0,62.0,91.0,43.0,62.0,31.0
189905.0,1899.05,986,79.0,86.0,108.0,63.0,68.0,71.0,89.0,47.0,16.0,28.0
189906.0,1899.06,520,40.0,30.0,75.0,38.0,32.0,27.0,47.0,22.0,25.0,15.0
189907.0,1899.07,468,25.0,41.0,54.0,31.0,31.0,26.0,50.0,13.0,21.0,14.0
190101.0,1901.01,2300,123.0,206.0,120.0,78.0,118.0,85.0,239.0,123.0,102.0,44.0
190102.0,1901.02,1675,93.0,156.0,184.0,62.0,133.0,72.0,133.0,119.0,69.0,48.0
190201.0,1902.01,1562,89.0,158.0,105.0,58.0,122.0,60.0,127.0,114.0,80.0,32.0
190202.0,1902.02,3708,159.0,430.0,229.0,121.0,224.0,133.0,293.0,253.0,109.0,62.0
190302.0,1903.02,1288,90.0,80.0,69.0,52.0,94.0,49.0,113.0,31.0,58.0,54.0
190303.0,1903.03,467,36.0,40.0,35.0,25.0,19.0,18.0,42.0,40.0,19.0,14.0
190401.0,1904.01,1348,110.0,116.0,76.0,77.0,64.0,43.0,138.0,42.0,42.0,43.0
190402.0,1904.02,112,18.0,5.0,9.0,14.0,7.0,1.0,8.0,0.0,9.0,6.0
190510.0,1905.1,2288,189.0,194.0,195.0,89.0,162.0,77.0,144.0,128.0,83.0,77.0
190520.0,1905.2,406,33.0,26.0,16.0,33.0,30.0,33.0,29.0,21.0,27.0,20.0
190701.0,1907.01,4221,212.0,428.0,468.0,142.0,268.0,198.0,325.0,316.0,131.0,77.0
190702.0,1907.02,431,45.0,30.0,26.0,24.0,25.0,44.0,25.0,25.0,20.0,23.0
190801.0,1908.01,1498,137.0,179.0,85.0,67.0,108.0,60.0,96.0,91.0,67.0,55.0
190802.0,1908.02,1077,101.0,92.0,73.0,53.0,101.0,42.0,58.0,47.0,58.0,41.0
190901.0,1909.01,1578,150.0,181.0,63.0,74.0,111.0,60.0,98.0,127.0,78.0,57.0
190902.0,1909.02,1344,164.0,133.0,112.0,71.0,109.0,75.0,72.0,66.0,74.0,65.0
191000.0,1910.0,3858,250.0,363.0,250.0,212.0,286.0,164.0,272.0,242.0,147.0,83.0
191110.0,1911.1,1549,110.0,151.0,51.0,70.0,68.0,43.0,81.0,61.0,44.0,49.0
191120.0,1911.2,751,94.0,60.0,38.0,49.0,59.0,20.0,45.0,47.0,35.0,40.0
191201.0,1912.01,2134,116.0,292.0,79.0,56.0,156.0,83.0,177.0,135.0,48.0,73.0
191203.0,1912.03,523,63.0,43.0,21.0,31.0,39.0,53.0,36.0,31.0,25.0,17.0
191204.0,1912.04,326,40.0,22.0,19.0,17.0,24.0,15.0,22.0,20.0,12.0,12.0
191301.0,1913.01,685,70.0,63.0,45.0,18.0,56.0,38.0,43.0,58.0,31.0,13.0
191302.0,1913.02,973,89.0,60.0,71.0,31.0,77.0,49.0,95.0,50.0,35.0,23.0
191410.0,1914.1,605,65.0,62.0,22.0,40.0,40.0,23.0,32.0,34.0,35.0,21.0
191420.0,1914.2,657,79.0,83.0,48.0,26.0,40.0,29.0,41.0,46.0,27.0,29.0
191500.0,1915.0,1200,128.0,91.0,42.0,77.0,78.0,53.0,69.0,80.0,78.0,50.0
191610.0,1916.1,948,107.0,107.0,29.0,55.0,61.0,39.0,48.0,64.0,50.0,48.0
191620.0,1916.2,693,82.0,68.0,23.0,45.0,46.0,31.0,57.0,36.0,41.0,41.0
191710.0,1917.1,679,82.0,50.0,39.0,44.0,57.0,26.0,38.0,37.0,41.0,26.0
191720.0,1917.2,825,62.0,76.0,36.0,34.0,74.0,44.0,51.0,47.0,37.0,26.0
191810.0,1918.1,1078,99.0,102.0,78.0,68.0,75.0,34.0,78.0,69.0,59.0,40.0
191820.0,1918.2,1187,105.0,73.0,87.0,61.0,82.0,93.0,88.0,41.0,48.0,41.0
191901.0,1919.01,2187,132.0,175.0,136.0,132.0,153.0,179.0,172.0,146.0,94.0,78.0
191902.0,1919.02,869,95.0,28.0,78.0,43.0,65.0,122.0,59.0,26.0,18.0,27.0
192001.0,1920.01,1063,67.0,84.0,72.0,39.0,84.0,113.0,92.0,36.0,19.0,29.0
192002.0,1920.02,1781,109.0,139.0,156.0,49.0,123.0,188.0,111.0,73.0,28.0,37.0
192300.0,1923.0,525,43.0,18.0,55.0,26.0,31.0,90.0,38.0,9.0,12.0,23.0
192410.0,1924.1,675,81.0,25.0,69.0,45.0,42.0,74.0,38.0,18.0,22.0,53.0
192420.0,1924.2,1150,159.0,76.0,90.0,54.0,88.0,96.0,73.0,43.0,40.0,50.0
192510.0,1925.1,1100,175.0,69.0,79.0,54.0,53.0,81.0,51.0,66.0,49.0,57.0
192520.0,1925.2,837,117.0,73.0,34.0,39.0,45.0,45.0,44.0,41.0,68.0,43.0
192610.0,1926.1,361,59.0,24.0,23.0,15.0,34.0,32.0,12.0,21.0,21.0,31.0
192620.0,1926.2,998,133.0,74.0,57.0,58.0,58.0,34.0,33.0,45.0,69.0,43.0
192700.0,1927.0,727,86.0,59.0,31.0,38.0,67.0,35.0,26.0,73.0,29.0,33.0
194101.0,1941.01,747,71.0,34.0,143.0,59.0,38.0,59.0,56.0,13.0,17.0,34.0
194102.0,1941.02,731,81.0,28.0,66.0,77.0,37.0,79.0,53.0,15.0,24.0,31.0
194200.0,1942.0,799,35.0,66.0,78.0,65.0,38.0,85.0,50.0,35.0,35.0,31.0
194300.0,1943.0,484,30.0,23.0,37.0,50.0,23.0,63.0,25.0,17.0,11.0,23.0
194401.0,1944.01,736,51.0,44.0,99.0,38.0,60.0,78.0,57.0,24.0,17.0,32.0
194402.0,1944.02,1242,59.0,64.0,178.0,49.0,104.0,143.0,81.0,44.0,36.0,32.0
194500.0,1945.0,2710,78.0,139.0,201.0,52.0,131.0,192.0,167.0,70.0,27.0,45.0
195100.0,1951.0,766,93.0,16.0,113.0,52.0,40.0,73.0,69.0,10.0,9.0,44.0
195201.0,1952.01,358,45.0,28.0,35.0,25.0,30.0,21.0,25.0,5.0,7.0,21.0
195202.0,1952.02,556,75.0,16.0,41.0,29.0,34.0,46.0,54.0,11.0,5.0,38.0
195300.0,1953.0,937,137.0,31.0,44.0,50.0,74.0,64.0,47.0,18.0,14.0,41.0
195400.0,1954.0,1368,143.0,35.0,203.0,48.0,121.0,130.0,92.0,45.0,16.0,63.0
195500.0,1955.0,1055,151.0,48.0,111.0,57.0,72.0,68.0,68.0,20.0,28.0,68.0
195600.0,1956.0,1147,128.0,44.0,134.0,53.0,89.0,91.0,81.0,41.0,43.0,62.0
195710.0,1957.1,849,132.0,62.0,52.0,65.0,50.0,38.0,49.0,34.0,52.0,45.0
195720.0,1957.2,564,82.0,37.0,58.0,27.0,35.0,19.0,31.0,18.0,20.0,33.0
195802.0,1958.02,677,106.0,38.0,49.0,19.0,62.0,39.0,37.0,46.0,17.0,35.0
195803.0,1958.03,1458,142.0,28.0,86.0,50.0,60.0,56.0,81.0,16.0,20.0,44.0
195804.0,1958.04,466,91.0,17.0,82.0,32.0,31.0,22.0,22.0,9.0,5.0,34.0
195901.0,1959.01,340,42.0,11.0,40.0,44.0,30.0,18.0,22.0,1.0,7.0,23.0
195902.0,1959.02,542,71.0,15.0,86.0,26.0,48.0,50.0,28.0,11.0,12.0,33.0
195903.0,1959.03,398,81.0,12.0,42.0,22.0,27.0,22.0,16.0,12.0,10.0,18.0
197200.0,1972.0,502,99.0,30.0,25.0,33.0,31.0,25.0,19.0,17.0,20.0,45.0
197300.0,1973.0,640,78.0,46.0,77.0,39.0,35.0,34.0,34.0,29.0,15.0,33.0
197410.0,1974.1,677,126.0,26.0,62.0,55.0,41.0,44.0,32.0,15.0,16.0,61.0
197420.0,1974.2,1093,137.0,41.0,53.0,47.0,53.0,78.0,70.0,49.0,27.0,50.0
197500.0,1975.0,1186,177.0,67.0,137.0,54.0,63.0,51.0,59.0,74.0,38.0,65.0
197600.0,1976.0,557,116.0,25.0,42.0,28.0,29.0,38.0,29.0,8.0,16.0,45.0
197700.0,1977.0,1189,209.0,65.0,129.0,61.0,62.0,60.0,79.0,35.0,68.0,77.0
199001.0,1990.01,563,68.0,32.0,13.0,21.0,42.0,26.0,31.0,32.0,19.0,20.0
