X,Y,FID,OBJECTID,LOCN,CATEGORY,CAT_DESC,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,SITE_POLY,MAP_POLY,LABEL,MAP_DESC,MPD_DESC,PLANREF1,INDEXCHTR,PHASE,CAL,ORIGNAME,CONFIG,CONGRESS,ASSEMBLY,BOE,LACOUNCIL,SENATE,SUPERVISOR,FULLNAME,CDSCODE,CHARTER,P_ESC,ESC,SCHOOL_ID,CCC,DLP,LD,P_LD,PREFCCC,PREFLOCN,ACTIVE,SCH_FLAG,SITE_ID,COS,COS_CCC,COSID,COS_ID,LOGRD,HIGRD,PIC_NAME,PHY_COS,LATITUDE,LONGITUDE,BSYS_TYP,BSYS_CLAS,YEAROPENED,PSC,PROP39,BOE_OLD,TYPEWEB,REGION,PHY_REGION,LAUSD_SCH,WEBLABEL,PRIORITY
-13199102.6053399,4056092.20847441,358,104,8406, , ,SUTTER MS,7330 WINNETKA AVE,CANOGA PARK,91306,J,MS,Y,MS_Y,Sutter Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y, ,1 TRK,Sutter Middle,6-8,32,46,4,3,20,3,John A. Sutter Middle,19647336058325,N,NORTH,N,8406,1840601,N,NW,NW,1840601,8406,Yes,Y,13537,Cleveland CoS,1351301,3513,3513,6,8,Sutter MS,Cleveland CoS,34.2029919,-118.56954382,J,Middle School,1949, , ,4,MS,N,N,Yes,Sutter MS, 
-13199849.089414,4055220.8070208,359,105,4027, , ,FULLBRIGHT AVE ES,6940 FULLBRIGHT AVE,CANOGA PARK,91306,E,ES,Y,ES_Y,Fullbright Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,6,1 TRK,Fullbright Ave,K-5,32,46,4,3,20,3,Fullbright Avenue Elementary School,19647336017198,N,NORTH,N,4027,1402701,N,NW,NW,1402701,4027,Yes,Y,13661,Cleveland CoS,1351301,3513,3513,0,5,Fullbright Ave El,Cleveland CoS,34.19651755,-118.5762496,E,Elementary School,1955, , ,4,ES,N,N,Yes,Fullbright Ave El, 
-13206709.6102487,4054544.83304392,360,106,7637,CCA,Charter Conversion Affiliated,WELBY WAY CHRTR,23456 WELBY WAY,CANOGA PARK,91307,E,CCA,Y,CCA_Y,Welby Way Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Y,1,1 TRK,Welby Way,TK-5,32,46,3,12,27,3,Welby Way Charter School,19647336019855,Y,NORTH,N,7637,1763701,N,NW,NW,1763701,7637,Yes,Y,13789,Taft CoS,1351601,3516,3516,0,5,Welby Way CEl,Taft CoS,34.19149485,-118.63787869,E,Elementary School,1960, , ,3,CCA,N,N,Yes,Welby Way CEl, 
-13181977.0407622,4061638.74383992,361,68,5370,CCI,Charter Conversion Independent,MONTAGUE CHRTR AAS,13000 MONTAGUE ST,PACOIMA,91331,E,CCI,Y,CCI_Y,Montague Chrtr AAS,Independent Charter,Elementary School,0,Y, ,OTHER,Montague St,TK-5,29,43,6,7,20,3,Montague Street Elementary,19647336018204,Y,NORTH,XR,5370,1537001,N,XR,NE,1537001,5370,Yes,Y,13739, , ,0, ,0,5,Montague Charter AAS,Sun Valley CoS,34.24418994,-118.41570227,E,Elementary School,1954, ,Sole Occu*,6,CCA,XR,N, ,Montague Charter AAS, 
-13183848.3967192,4062727.6870212,362,70,6665, , ,SHARP AVE ES,13800 PIERCE ST,ARLETA,91331,E,ES,Y,ES_Y,Sharp Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Sharp Ave,K-5,29,43,6,6,20,3,Sharp Avenue Elementary School,19647336019152,N,NORTH,N,6665,1666501,N,NE,NE,1666501,6665,Yes,Y,13809,Sun Valley CoS,1350901,3509,3509,0,5,Sharp Ave El,Sun Valley CoS,34.25227593,-118.43251295,E,Elementary School,1959, , ,6,ES,N,N,Yes,Sharp Ave El, 
-13184546.3514218,4062080.55568253,363,71,2329, , ,BEACHY ES,9757 BEACHY AVE,ARLETA,91331,E,ES,Y,ES_Y,Beachy Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Beachy Ave,K-5,29,43,6,6,20,3,Beachy Avenue Elementary School,19647336015978,N,NORTH,N,2329,1232901,N,NE,NE,1232901,2329,Yes,Y,13666,Sun Valley CoS,1350901,3509,3509,0,5,Beachy Ave El,Sun Valley CoS,34.24747073,-118.43878278,E,Elementary School,1952, , ,6,ES,N,N,Yes,Beachy Ave El, 
-13185377.6114325,4061156.29623733,364,72,4870, , ,LIGGETT ST ES,9373 MOONBEAM AVE,PANORAMA CITY,91402,E,ES,Y,ES_Y,Liggett St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Liggett St,K-5,29,43,6,6,20,3,Liggett Street Elementary School,19647336017867,N,NORTH,N,4870,1487001,N,NW,NW,1487001,4870,Yes,Y,13804,Monroe CoS,1351501,3515,3515,0,5,Liggett St El,Monroe CoS,34.24060726,-118.44625012,E,Elementary School,1962, , ,6,ES,N,N,Yes,Liggett St El, 
-13181888.8392619,4065027.2518399,365,67,5973,CCI,Charter Conversion Independent,PACOIMA CHRTR ES,11016 NORRIS AVE,PACOIMA,91331,E,CCI,Y,CCI_Y,Pacoima Chrtr,Independent Charter,Elementary School,0,Y, ,OTHER,Pacoima,TK-6,29,43,6,7,20,3,Pacoima Charter Elementary,19647336018642,Y,NORTH,XR,5973,1597301,N,XR,NE,1597301,5973,Yes,Y,13417, , ,0, ,0,6,Pacoima CEl,San Fernando Valley/Sylmar CoS,34.26934888,-118.41490994,E,Elementary School,1915, ,Sole Occu*,6,CCA,XR,N, ,Pacoima CEl, 
-13204719.3589996,4054329.46974176,366,107,4349,CCA,Charter Conversion Affiliated,HAMLIN CHRTR ACAD,22627 HAMLIN ST,CANOGA PARK,91307,E,CCA,Y,CCA_Y,Hamlin Chrtr Acad,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Y, ,1 TRK,Hamlin St,TK-5,32,46,3,12,27,3,Hamlin Charter Academy,19647336017438,Y,NORTH,N,4349,1434901,N,NW,NW,1434901,4349,Yes,Y,13725,Canoga Park/Chatsworth CoS,1351201,3512,3512,0,5,Hamlin CA,Canoga Park/Chatsworth CoS,34.18989457,-118.61999997,E,Elementary School,1959, , ,3,CCA,N,N,Yes,Hamlin CA, 
-13207845.9010209,4054394.9126812,367,108,4473,CCA,Charter Conversion Affiliated,HAYNES CHRTR FOR ENRICHED STUDIES,6624 LOCKHURST DR,WEST HILLS,91307,E,CCA,Y,CCA_Y,Haynes Chrtr for Enriched Studies,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Y,6,1 TRK,Haynes St,TK-5,32,46,3,12,27,3,Haynes Charter for Enriched Studies,19647336017529,Y,NORTH,N,4473,1447301,N,NW,NW,1447301,4473,Yes,Y,13793,Taft CoS,1351601,3516,3516,0,5,Haynes CES,Taft CoS,34.19038085,-118.64808617,E,Elementary School,1961, , ,3,CCA,N,N,Yes,Haynes CES, 
-13207718.8601684,4053403.60345692,368,109,4887,CCA,Charter Conversion Affiliated,LOCKHURST DR CHRTR,6170 LOCKHURST DR,WOODLAND HILLS,91367,E,CCA,Y,CCA_Y,Lockhurst Dr Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Y,3,1 TRK,Lockhurst Dr,TK-5,32,46,3,3,27,3,Lockhurst Drive Charter Elementary School,19647336017891,Y,NORTH,N,4887,1488701,N,NW,NW,1488701,4887,Yes,Y,13794,Taft CoS,1351601,3516,3516,0,5,Lockhurst Dr CEl,Taft CoS,34.18301447,-118.64694494,E,Elementary School,1961, , ,3,CCA,N,N,Yes,Lockhurst Dr CEl, 
-13207285.3859522,4056902.39591025,369,111,6140,CCA,Charter Conversion Affiliated,POMELO COMM CHRTR,7633 MARCH AVE,CANOGA PARK,91304,E,CCA,Y,CCA_Y,Pomelo Comm Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Y,2,1 TRK,Pomelo Dr,TK-5,32,46,3,12,27,3,Pomelo Community Charter School,19647336018774,Y,NORTH,N,6140,1614001,N,NW,NW,1614001,6140,Yes,Y,13764,Taft CoS,1351601,3516,3516,0,5,Pomelo Community CS,Taft CoS,34.20901099,-118.64305097,E,Elementary School,1967, , ,3,CCA,N,N,Yes,Pomelo Community CS, 
-13196749.6857949,4055511.79587561,370,113,1908, , ,LEICHMAN SP ED CTR,19034 GAULT ST,RESEDA,91335,H,HS,Y,HS_Y,Leichman Spec Ed Ctr,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",Handicapped (Special Ed),0,Y, ,1 TRK,Leichman Spec Ed Ctr,11-12,32,46,4,3,20,3,Diane S. Leichman Special Education Center,19647331931633,N,NORTH,N,1908,1190801,N,NW,NW,1190801,1908,Yes,Y,13887,Reseda CoS,1352401,3524,3524,11,12,Leichman CPTC,Reseda CoS,34.19867959,-118.54840718,H,Special Education,1971, , ,3,HS,N,N,Yes,Leichman CPTC, 
-13183485.0971581,4060135.85304685,371,73,2781, , ,CANTERBURY AVE ES,13670 MONTAGUE ST,ARLETA,91331,E,ES,Y,ES_Y,Canterbury Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,4,1 TRK,Canterbury Ave,K-5,29,43,6,6,20,3,Canterbury Avenue Elementary School,19647336016315,N,NORTH,N,2781,1278101,N,NE,NE,1278101,2781,Yes,Y,13541,Sun Valley CoS,1350901,3509,3509,0,5,Canterbury Ave El,Sun Valley CoS,34.2330289,-118.42924937,E,Elementary School,1950, , ,6,ES,N,N,Yes,Canterbury Ave El, 
-13182530.1178096,4061056.1197803,372,74,7466, , ,VENA AVE ES,9377 VENA AVE,ARLETA,91331,E,ES,Y,ES_Y,Vena Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,2,1 TRK,Vena Ave,K-5,29,43,6,6,20,3,Vena Avenue Elementary School,19647336019723,N,NORTH,N,7466,1746601,N,NE,NE,1746601,7466,Yes,Y,13773,Sun Valley CoS,1350901,3509,3509,0,5,Vena Ave El,Sun Valley CoS,34.23986333,-118.42067065,E,Elementary School,1957, , ,6,ES,N,N,Yes,Vena Ave El, 
-13179681.4797172,4060001.06313684,373,76,3753, , ,FERNANGELES ES,12001 ART ST,SUN VALLEY,91352,E,ES,Y,ES_Y,Fernangeles,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,1,1 TRK,Fernangeles,K-5,29,43,6,6,20,3,Fernangeles Elementary School,19647336017024,N,NORTH,N,3753,1375301,N,NE,NE,1375301,3753,Yes,Y,13594,Sun Valley CoS,1350901,3509,3509,0,5,Fernangeles El,Sun Valley CoS,34.23202782,-118.3950809,E,Elementary School,1946, , ,6,ES,N,N,Yes,Fernangeles El, 
-13183781.4317953,4064867.79289211,374,77,7068, , ,TELFAIR AVE ES,10975 TELFAIR AVE,PACOIMA,91331,E,ES,Y,ES_Y,Telfair Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,3,1 TRK,Telfair Ave,K-5,29,43,6,7,20,3,Telfair Avenue Elementary School,19647336019442,N,NORTH,N,7068,1706801,N,NE,NE,1706801,7068,Yes,Y,13616,San Fernando Valley/Sylmar CoS,1350601,3506,3506,0,5,Telfair Ave El,San Fernando Valley/Sylmar CoS,34.2681651,-118.43191139,E,Elementary School,1951, , ,6,ES,N,N,Yes,Telfair Ave El, 
-13197693.6243452,4056213.66257665,375,115,1947, , ,LOKRANTZ SP ED CTR,19451 WYANDOTTE ST,RESEDA,91335,H,SS,Y,SS_Y,Lokrantz Spec Ed Ctr,"Span School (Span School, Special Ed School)",Handicapped (Special Ed),0,Y, ,1 TRK,Lokrantz Spec Ed Ctr,K-12,32,46,4,3,20,3,Sven Lokrantz Special Education Center,19647336060578,N,NORTH,N,1947,1194701,N,NW,NW,1194701,1947,Yes,Y,13795,Reseda CoS,1352401,3524,3524,0,10,Lokrantz Sp Ed Ctr,Reseda CoS,34.20389424,-118.55688673,H,Special Education,1961, , ,3,SS,N,N,Yes,Lokrantz Sp Ed Ctr, 
-13195677.308973,4056226.06800739,376,116,6233, , ,RESEDA ES,7265 AMIGO AVE,RESEDA,91335,E,ES,Y,ES_Y,Reseda,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,3,1 TRK,Reseda,K-5,32,46,4,3,20,3,Reseda Elementary School,19647336018857,N,NORTH,N,6233,1623301,N,NW,NW,1623301,6233,Yes,Y,13398,Reseda CoS,1352401,3524,3524,0,5,Reseda El,Reseda CoS,34.2039864,-118.53877386,E,Elementary School,1916, , ,3,ES,N,N,Yes,Reseda El, 
-13194614.7705479,4054290.61941908,377,117,8814,CCA,Charter Conversion Affiliated,RESEDA CHRTR HS,18230 KITTRIDGE ST,RESEDA,91335,EJ,CCA,Y,CCA_Y,Reseda Chrtr High,Charter Conversion Affiliated - Span School Level,Span School,0,Y,4,1 TRK,Reseda High,6-12,29,46,4,4,20,3,Reseda Charter High School,19647331937226,Y,NORTH,N,8814,1881401,N,NW,NW,1881401,8814,Yes,Y,13664,Reseda CoS,1352401,3524,3524,6,12,Reseda Charter HS,Reseda CoS,34.18960588,-118.52922892,EJ,Span Schools (Not Magnets),1955, , ,6,CCA,N,N,Yes,Reseda Charter HS, 
-13195636.3933319,4053705.20375078,378,118,8842, , ,SOCES MAG,18605 ERWIN ST,RESEDA,91335,SP,M,Y,M_Y,Sherman Oaks Center for Enriched Studies,Magnet School,Span Magnet - Self Contained,0,Y,3,1 TRK,Sherman Oaks Center for Enriched Studies,4-12,32,46,4,3,27,3,Sherman Oaks Center for Enriched Studies,19647331933233,N,NORTH,N,8842,1884201,N,NW,NW,1884201,8842,Yes,Y,13692,Reseda CoS,1352401,3524,3524,4,12,SOCES Mag,Reseda CoS,34.18525571,-118.53840631,SP,Span Magnet,1978, , ,3,M,N,N,Yes,SOCES Mag, 
-13196614.1750419,4053448.58532962,379,119,7411, , ,VANALDEN AVE ES,19019 DELANO ST,RESEDA,91335,E,ES,Y,ES_Y,Vanalden Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,4,1 TRK,Vanalden Ave,K-5,32,46,4,3,27,3,Vanalden Avenue Elementary School,19647336019707,N,NORTH,N,7411,1741101,N,NW,NW,1741101,7411,Yes,Y,13724,Reseda CoS,1352401,3524,3524,0,5,Vanalden Ave El,Reseda CoS,34.18334874,-118.54718987,E,Elementary School,1953, , ,3,ES,N,N,Yes,Vanalden Ave El, 
-13197727.1570644,4055171.09974917,380,114,6712, , ,SHIRLEY AVE ES,19452 HART ST,RESEDA,91335,E,ES,Y,ES_Y,Shirley Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Shirley Ave,K-5,32,46,4,3,20,3,Shirley Avenue Elementary School,19647336019194,N,NORTH,N,6712,1671201,N,NW,NW,1671201,6712,Yes,Y,13671,Reseda CoS,1352401,3524,3524,0,5,Shirley Ave El,Reseda CoS,34.19614822,-118.55718796,E,Elementary School,1952, , ,3,ES,N,N,Yes,Shirley Ave El, 
-13199077.1368309,4053534.36131363,381,120,9010, , ,WEST VAL OCC CTR,6200 WINNETKA AVE,WOODLAND HILLS,91367,L,O,Y,O_Y,West Valley Occup Center,"Adult Education, Skill Center, Occupational Center, Opportunity School, Community Day School",Regional Occupation Center,0,Y, , ,West Valley Occup Center, ,32,46,4,3,27,3,West Valley Occupational Center,19647331932474,N,NORTH,N,9010,1901001,N,NW,NW,1901001,9010,Yes,N,13659, , ,0, ,0,0,West Valley Occ Ctr,Taft CoS,34.18398616,-118.56931503,L,Regional Occupational Center,0, , ,4,O,XY,N, ,West Valley Occ Ctr, 
-13176288.4045034,4066112.21885923,382,80,2486, , ,BRAINARD ES,11407 BRAINARD AVE,LAKEVIEW TERRACE,91342,E,ES,Y,ES_Y,Brainard,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,3,1 TRK,Brainard Ave,K-5,30,44,6,7,20,5,Brainard Elementary School,19647336016067,N,NORTH,N,2486,1248601,N,NE,NE,1248601,2486,Yes,Y,13834,Sunland/Tujunga CoS,1351001,3510,3510,0,5,Brainard El,Sunland/Tujunga CoS,34.27740293,-118.36460039,E,Elementary School,1966, , ,6,ES,N,N,Yes,Brainard El, 
-13155491.3829877,4026913.80687942,383,346,4507, , ,HELIOTROPE AVE ES,5911 WOODLAWN AVE,MAYWOOD,90270,E,ES,Y,ES_Y,Heliotrope Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Heliotrope Ave,K-5,42,62,5,MAY,33,4,Heliotrope Avenue Elementary School,19647336017545,N,SOUTH,S,4507,1450701,N,E,E,1450701,4507,Yes,Y,13530,Bell/Cudahy/Maywood CoS,1350201,3502,3502,0,5,Heliotrope Ave El,Bell/Cudahy/Maywood CoS,33.98593171,-118.17777762,E,Elementary School,1926, , ,5,ES,E,E,Yes,Heliotrope Ave El, 
-13159245.0514895,4026512.09512823,384,347,4641, , ,SAN ANTONIO ES,6222 STATE ST,HUNTINGTON PARK,90255,E,ES,Y,ES_Y,San Antonio,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,2,1 TRK,San Antonio,K-5,42,62,5,HUP,33,4,San Antonio Elementary School,19647336112411,N,SOUTH,S,4641,1464101,N,E,E,1464101,4641,Yes,Y,13827,Huntington Park/Vernon CoS,1349901,3499,3499,0,5,San Antonio El,Huntington Park/Vernon CoS,33.98293947,-118.2114974,E,Elementary School,1994, , ,5,ES,E,E,Yes,San Antonio El, 
-13154984.631316,4023522.8278685,385,348,6005, , ,PARK AVE ES,8020 PARK AVE,CUDAHY,90201,E,ES,Y,ES_Y,Park Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Park Ave,K-6,42,64,5,CUD,33,4,Park Avenue Elementary School,19647336018667,N,SOUTH,S,6005,1600501,N,E,E,1600501,6005,Yes,Y,13861,Bell/Cudahy/Maywood CoS,1350201,3502,3502,0,6,Park Ave El,Bell/Cudahy/Maywood CoS,33.9606699,-118.1732254,E,Elementary School,1968, , ,5,ES,E,E,Yes,Park Ave El, 
-13158960.491414,4022900.82558243,386,349,8871, , ,SOUTH GATE HS,3351 FIRESTONE BLVD,SOUTH GATE,90280,S,HS,Y,HS_Y,South Gate High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Y, ,1 TRK,South Gate High,9-12,44,62,5,SG,33,4,South Gate High School,19647331938307,N,SOUTH,S,8871,1887101,N,E,E,1887101,8871,Yes,Y,13262,South Gate CoS,1350301,3503,3503,9,12,South Gate SH,South Gate CoS,33.95603535,-118.20894115,S,Senior High School,1932, , ,5,HS,E,E,Yes,South Gate SH, 
-13157740.1771274,4022356.91911133,387,350,8377, , ,SOUTH GATE MS,4100 FIRESTONE BLVD,SOUTH GATE,90280,J,MS,Y,MS_Y,South Gate Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y, ,1 TRK,South Gate Middle,6-8,44,62,5,SG,33,4,South Gate Middle School,19647336058309,N,SOUTH,S,8377,1837701,N,E,E,1837701,8377,Yes,Y,13261,South Gate CoS,1350301,3503,3503,6,8,South Gate MS,South Gate CoS,33.95198249,-118.19797888,J,Middle School,1941, , ,5,MS,E,E,Yes,South Gate MS, 
-13160610.1099054,4024381.48646653,388,351,4640, , ,WALNUT PARK ES,2642 OLIVE ST,HUNTINGTON PARK,90255,E,ES,Y,ES_Y,Walnut Park,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,1,1 TRK,Walnut Park,K-5,42,62,5,CO,33,4,Walnut Park Elementary School,19647336110977,N,SOUTH,S,4640,1464001,N,E,E,1464001,4640,Yes,Y,13825,Huntington Park/Vernon CoS,1349901,3499,3499,0,5,Walnut Park El,Huntington Park/Vernon CoS,33.96706737,-118.22375992,E,Elementary School,1992, , ,5,ES,E,E,Yes,Walnut Park El, 
-13175782.2313548,4039823.0140217,389,298,8621, , ,FAIRFAX HS,7850 MELROSE AVE,LOS ANGELES,90046,S,HS,Y,HS_Y,Fairfax High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Y,3,1 TRK,Fairfax High,9-12,30,51,4,5,24,3,Fairfax High School,19647331932920,N,WEST,W,8621,1862101,N,W,W,1862101,8621,Yes,Y,13473,Fairfax CoS,1352801,3528,3528,9,12,Fairfax SH,Fairfax CoS,34.08203287,-118.36005338,S,Senior High School,1924, , ,4,HS,W,W,Yes,Fairfax SH, 
-13165436.1521671,4037295.20428179,390,299,7356, , ,UNION AVE ES,150 S BURLINGTON AVE,LOS ANGELES,90057,E,ES,Y,ES_Y,Union Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Union Ave,K-5,34,54,2,1,26,1,Union Avenue Elementary School,19647336019624,N,EAST,E,7356,1735601,N,C,C,1735601,7356,Yes,Y,13294,MacArthur Park CoS,1348901,3489,3489,0,5,Union Ave El,MacArthur Park CoS,34.06322344,-118.26711298,E,Elementary School,1890, , ,2,ES,E,E,Yes,Union Ave El, 
-13187451.2222833,4045050.05998211,391,300,6363, , ,ROSCOMARE RD ES,2425 ROSCOMARE RD,LOS ANGELES,90077,E,ES,Y,ES_Y,Roscomare Rd,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Roscomare Rd,K-5,32,42,4,5,24,3,Roscomare Road Elementary School,19647336018964,N,WEST,W,6363,1636301,N,W,W,1636301,6363,Yes,Y,13799,West LA CoS,1354001,3540,3540,0,5,Roscomare Rd El,West LA CoS,34.12091405,-118.46487769,E,Elementary School,1957, , ,4,ES,W,W,Yes,Roscomare Rd El, 
-13187227.48138,4034729.68965211,392,303,2548, , ,BROCKTON AVE ES,1309 ARMACOST AVE,LOS ANGELES,90025,E,ES,Y,ES_Y,Brockton Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,2,1 TRK,Brockton Ave,K-5,32,51,4,11,24,3,Brockton Avenue Elementary School,19647336016133,N,WEST,W,2548,1254801,N,W,W,1254801,2548,Yes,Y,13432,West LA CoS,1354001,3540,3540,0,5,Brockton Ave El,West LA CoS,34.04412919,-118.46286779,E,Elementary School,1918, , ,4,ES,W,W,Yes,Brockton Ave El, 
-13188475.7175526,4035626.13172632,393,304,2507, , ,BRENTWOOD SCI MAG,740 GRETNA GREEN WAY,LOS ANGELES,90049,ES,M,Y,M_Y,Brentwood Mag,Magnet School,Elementary School Magnet - Self Contained,0,Y, ,1 TRK,Brentwood Magnet,K-5,32,42,4,11,24,3,Brentwood Science Magnet,19647336016083,N,WEST,W,2507,1250701,N,W,W,1250701,2507,Yes,Y,13394,West LA CoS,1354001,3540,3540,0,5,Brentwood El Sci Mag,West LA CoS,34.0508016,-118.47408089,ES,Magnet-Self Contained (Elem),1916, , ,4,M,W,W,Yes,Brentwood El Sci Mag, 
-13165185.3405273,4040088.41097441,394,373,5205, , ,MAYBERRY ST ES,2414 MAYBERRY ST,LOS ANGELES,90026,E,ES,Y,ES_Y,Mayberry St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Mayberry St,K-5,30,52,5,13,26,1,Mayberry Street Elementary School,19647336018097,N,EAST,E,5205,1520501,N,C,C,1520501,5205,Yes,Y,13484,Glassell Park/Los Feliz CoS,1349201,3494,3494,0,5,Mayberry St El,Glassell Park/Los Feliz CoS,34.08400744,-118.2648599,E,Elementary School,1926, , ,5,ES,W,W,Yes,Mayberry St El, 
-13164426.4905091,4040750.31050344,395,374,3110, , ,CLIFFORD M/T MAG,2150 DUANE ST,LOS ANGELES,90039,ES,M,Y,M_Y,Clifford Math & Tech Mag,Magnet School,Elementary School Magnet - Self Contained,0,Y,6,1 TRK,Clifford St,K-5,30,52,5,13,26,1,Clifford Math and Technology Magnet,19647336016513,N,EAST,E,3110,1311001,N,C,C,1311001,3110,Yes,Y,13309,Glassell Park/Los Feliz CoS,1349201,3494,3494,0,5,Clifford St M/T Mag,Glassell Park/Los Feliz CoS,34.08893182,-118.25804304,ES,Magnet-Self Contained (Elem),1908, , ,5,M,W,W,Yes,Clifford St M/T Mag, 
-13168295.7802059,4042571.10858911,396,375,4986, , ,LOS FELIZ STEMM MAG,1740 N NEW HAMPSHIRE AVE,LOS ANGELES,90027,ES,M,Y,M_Y,Los Feliz STEMM Mag,Magnet School,Elementary School Magnet - Self Contained,0,Y, ,1 TRK,Los Feliz,K-5,30,51,2,4,26,5,"Los Feliz Science, Technology, Engineering, Math and Medicine Magnet Elementary School",19647336017974,N,EAST,E,4986,1498601,N,C,C,1498601,4986,Yes,Y,13344,Glassell Park/Los Feliz CoS,1349201,3494,3494,0,5,Los Feliz STEMM Mag,Glassell Park/Los Feliz CoS,34.10247669,-118.29280145,ES,Magnet-Self Contained (Elem),1910, , ,5,M,W,W,Yes,Los Feliz STEMM Mag, 
-13167389.4118552,4043040.90938355,397,376,3986, , ,FRANKLIN AVE ES,1910 N COMMONWEALTH AVE,LOS ANGELES,90027,E,ES,Y,ES_Y,Franklin Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Franklin Ave,K-5,30,52,2,4,26,1,Franklin Avenue Elementary School,19647336017172,N,EAST,E,3986,1398601,N,C,C,1398601,3986,Yes,Y,13446,Glassell Park/Los Feliz CoS,1349201,3494,3494,0,5,Franklin Ave El,Glassell Park/Los Feliz CoS,34.10597117,-118.28465941,E,Elementary School,1926, , ,5,ES,W,W,Yes,Franklin Ave El, 
